folioviv;foliohog;ubica_geo;tam_loc;est_socio;est_dis;upm;factor;clase_hog;sexo_jefe;edad_jefe;educa_jefe;tot_integ;percep_ing;ing_cor;ingtrab;gasto_mon;alimentos;vesti_calz;vivienda;limpieza;salud;transporte;educa_espa;personales;transf_gas
500917904;1;5018;1;3;69;1382;223;2;1;36;6;5;1;29447.21;25092.38;30357.41;14189;1721.72;3870.96;473.2;136.95;4877.93;2445.77;2641.88;0
500917905;1;5018;1;3;69;1382;223;1;1;73;4;1;1;19214.6;6055.43;22292.18;9353.36;626.07;2986.03;3170.25;146.73;966.35;870;3879.92;293.47
500917906;1;5018;1;3;69;1382;223;2;1;43;6;4;2;44785.1;35537.39;28542.11;12289.95;166.29;1975.8;5002.56;308.14;3822.81;1297.73;3678.83;0
500933301;1;5018;1;2;68;1383;216;3;1;49;6;5;3;59759.68;56275.81;30730.47;9115.52;3370.02;2668.3;5137.25;0;7092.15;0;3347.23;0
500933302;1;5018;1;2;68;1383;216;2;1;41;8;4;2;8364.12;8364.12;20502.16;6212.44;763.04;6936.47;1228.02;0;2961.27;740.32;1660.6;0
500933303;1;5018;1;2;68;1383;216;2;1;60;6;2;1;35045.38;22451.07;25268.4;13160.06;1066.28;2170.64;2864.53;381.51;2932.56;760.09;1061.77;870.96
500933304;1;5018;1;2;68;1383;216;2;1;27;8;3;3;31309.75;23130.23;13700.69;5232.74;2372.26;1494.14;1316.13;0;1630.64;0;1654.78;0
500933305;1;5018;1;2;68;1383;216;2;1;50;6;4;3;56639.71;44615.65;39189.25;15398.85;538.04;3480.96;4295.24;457.82;2170.64;9329.02;3518.68;0
500933306;1;5018;1;2;68;1383;216;2;2;51;5;3;3;24480.94;15260.86;19068.46;7225.53;2318.45;3968.22;354.16;0;3666.32;0;1535.78;0
500953501;1;5018;1;3;69;1384;325;2;1;41;6;4;2;34243.46;29888.63;53987.16;6377.08;0;1684.64;795.45;20015.2;3985.15;20351.6;632.88;145.16
500953502;1;5018;1;3;69;1384;325;2;1;54;6;3;3;125333.3;119526.85;56300.93;7354.18;9264.07;2666.6;5574.02;704.34;15628.06;9435.47;2983.98;2690.21
500953503;1;5018;1;3;69;1384;325;3;1;58;3;7;5;98591.21;88504.58;78403.93;32689.04;1271.72;3061.93;2438.2;2426.07;19978.55;11177.41;2408.88;2952.13
500961001;1;5018;1;2;68;1385;198;3;1;38;9;5;1;47511.9;44608.68;32922.45;10581.32;1741.28;2655.96;3143.52;317.92;9979.35;1306.44;3196.66;0
500961002;1;5018;1;2;68;1385;198;2;1;64;6;2;2;67309.51;0;35525.61;5181.38;1819.55;2481.11;2949.63;264.12;10905.2;900;2895.6;8129.02
500961003;1;5018;1;2;68;1385;198;2;1;42;10;5;1;111691;105845.42;52969.42;17716.89;2778.2;2970.96;1718.27;557.59;10320.04;9239.81;4183.79;3483.87
500961004;1;5018;1;2;68;1385;198;2;1;35;9;4;2;26317.58;20602.65;21983.52;5567.07;2129.63;1765.64;1445.77;1858.69;6975.47;0;2241.25;0
500961005;1;5018;1;2;68;1385;198;2;1;35;10;4;2;200188.44;190027.15;85814.66;8472.75;1398.9;6551.61;8407.42;733.68;29395.35;14582.44;7272.52;8999.99
500978201;1;5018;1;2;68;1386;231;2;1;63;5;2;2;23950;0;24392.9;14361.34;0;1180.64;1187.38;0;5137.79;0;1654.79;870.96
500978203;1;5018;1;2;68;1386;231;2;1;27;7;4;4;18181.82;7021.97;16589.05;2905.65;665.2;1879.64;1443.83;166.29;1161.29;2729.01;4087.63;1550.51
500978204;1;5018;1;2;68;1386;231;2;1;32;8;5;5;31313.6;26756.68;26427.81;8161.55;2181.48;3358.05;3756.14;0;6482.89;307.93;2179.77;0
500978205;1;5018;1;2;68;1386;231;3;1;46;4;5;4;55636.65;39005.32;39564.07;11247.14;816.84;2664.96;3615.19;0;17653.2;98.9;3467.84;0
500978206;1;5018;1;2;68;1386;231;1;1;25;6;1;1;28024.09;25120.87;14858.84;8549.88;293.47;1190.32;583.52;0;1500;989.01;1752.64;0
500983601;1;5018;1;3;69;1387;311;1;1;60;5;1;1;11901.63;5901.63;9872.72;4307.05;0;2250;549;782.59;1200;295.08;489;0
500983602;1;5018;1;3;69;1387;311;3;1;65;4;5;3;93241.88;52028.77;64612.92;24119.78;2347.79;9780;2680.56;6984.75;13200;2621.31;2878.73;0
500983604;1;5018;1;3;69;1387;311;1;1;67;1;1;1;9905.26;3836.06;10339.24;8848.22;0;418.5;634.62;0;0;245.9;192;0
500983605;1;5018;1;3;69;1387;311;2;2;75;3;2;1;17675.23;0;15554.46;10041.3;0;1101;606;498.9;2764.26;0;543;0
500983606;1;5018;1;3;69;1387;311;2;1;33;6;5;1;17409.83;11409.83;52022.61;24505.6;1702.15;6075;2103;185.86;7800;2850;4401;2400
501009801;1;5018;1;2;68;1388;205;3;1;59;6;3;1;19254.09;0;17557.68;10516.93;0;1200;1306.72;538.03;1350;0;2646;0
501009802;1;5018;1;2;68;1388;205;2;1;25;8;4;1;36983.59;30983.59;13786.25;3484.25;0;2280;1038;0;3900;0;3084;0
501009803;1;5018;1;2;68;1388;205;3;1;47;1;4;2;57442.6;54442.6;16271.03;4461.32;2690.21;1620;3659.5;0;0;600;3240;0
501009804;1;5018;1;2;68;1388;205;1;1;54;6;1;1;22296.83;20796.83;26986.35;4114.22;665.21;187.5;360;489.12;20321.3;0;849;0
501009806;1;5018;1;2;68;1388;205;2;1;32;5;3;1;35714.74;32114.74;26834.79;7791.33;1574.98;4920;2487;684.77;3775.71;0;5601;0
501021701;1;5018;1;3;69;1389;224;2;1;32;10;3;2;42296.43;33639.31;12876.7;1105.7;0;2700;1515;0;4767;0;2789;0
501021702;1;5018;1;3;69;1389;224;2;1;38;10;4;1;53487.79;44916.37;60863.17;10221.27;1991.66;4262.5;2735.43;890.17;33791.79;1680;3569.04;1721.31
501021703;1;5018;1;3;69;1389;224;3;1;73;3;3;2;27341.95;5901.63;24921.67;3895.67;733.69;6900;1950;4108.69;2400;0;4491;442.62
501021706;1;5018;1;3;69;1389;224;1;1;35;6;1;1;23794.11;18994.11;6936.71;3677.05;224.99;1200;468;0;1096.67;0;270;0
501024402;1;5018;1;2;68;1390;205;3;2;63;6;4;1;10756.44;4949.99;20365.81;7019.89;0;3870.96;1408.03;0;6963.73;0;1103.2;0
501024403;1;5018;1;2;68;1390;205;2;1;46;8;4;1;27605.88;20347.82;19859.68;9462.64;586.94;2706.48;870.92;136.95;4333.54;0;1762.21;0
501024404;1;5018;1;2;68;1390;205;2;2;49;8;2;2;74006.96;18880.41;101683.17;22802.06;1956.51;6265.25;10446.52;1021.28;39345.84;11987.61;6636.2;1221.9
501024405;1;5018;1;2;68;1390;205;2;1;52;7;4;3;52827.64;48472.81;9380.96;2545.66;0;3805.64;545.79;0;1476.48;0;1007.39;0
501024406;1;5018;1;2;68;1390;205;1;1;29;10;1;1;20314.45;14673.91;18748.17;5348.49;1956.52;1542.58;673.53;156.51;4178.48;348.38;1292.07;3251.61
501059001;1;5025;1;2;73;1391;276;2;1;58;4;2;1;24996.11;3668.47;7790.86;1722.84;88.04;1542.48;348.37;0;3375.72;0;713.41;0
501059002;1;5025;1;2;73;1391;276;2;1;48;6;4;2;60751.53;56396.7;20737.46;4911.33;391.3;2552.5;1617.08;0;7260.68;0;1558.92;2445.65
501059003;1;5025;1;2;73;1391;276;2;1;46;6;5;4;101800.34;94477.6;67713.71;16617.45;0;4632.14;2000.29;8589.12;26464.64;6977.2;2432.87;0
501059004;1;5025;1;2;73;1391;276;2;1;49;6;3;2;31042.08;25816.28;8958.08;1748.54;234.78;2265.96;441.83;24.45;1870.64;870.96;1500.92;0
501059005;1;5025;1;2;73;1391;276;4;1;56;4;6;2;58458.01;58458.01;25927.61;6518.5;1154.32;6119.51;1361.58;1124.97;3592.1;0;5665.33;391.3
501059006;1;5025;1;2;73;1391;276;2;1;62;3;2;1;37767.32;33168.62;15522.68;6698.47;0;3627.04;960.95;733.69;1443.17;438.38;1620.98;0
501061201;1;5025;1;2;73;1392;239;2;1;41;6;2;2;28838.4;23612.6;36989.27;24717.65;0;1517.46;719.99;29.34;6973.45;247.25;1300.62;1483.51
501061202;1;5025;1;2;73;1392;239;2;1;48;6;3;2;74790.73;70145.57;23605.7;6235.58;684.78;5044.79;1207.85;0;9161.1;0;1271.6;0
501061203;1;5025;1;2;73;1392;239;2;1;42;6;5;3;54045.43;46508.22;23443.69;9861.28;0;2041.45;2605.86;0;6145.16;0;2789.94;0
501061204;1;5025;1;2;73;1392;239;2;2;44;4;4;2;33308.1;19063.17;22454.96;5374.18;146.73;2528.32;1736.1;0;10248.38;0;2421.25;0
501061206;1;5025;1;2;73;1392;239;1;1;56;4;1;1;29076.92;29076.92;30313.77;23168.36;0;4518.04;1887.08;0;0;0;740.29;0
501075703;1;5025;1;2;73;1393;194;3;1;70;6;3;3;31412.01;0;7419.39;2481.39;0;2130;1020;0;300;0;1488;0
501075704;1;5025;1;2;73;1393;194;1;1;46;5;1;1;20221.53;13278.68;14596.29;8897.08;1115.21;2202;858;0;600;0;924;0
501075705;1;5025;1;2;73;1393;194;2;1;31;7;5;1;43032.77;43032.77;25009.94;4325.08;440.21;6900;2487.65;0;5160;900;4797;0
501075706;1;5025;1;2;73;1393;194;3;1;78;6;6;3;50950.78;37868.82;17868.29;3385.21;626.08;3600;1299;0;5100;0;3858;0
501083702;1;5025;1;2;73;1394;170;2;2;24;4;3;1;18231.05;15231.05;12430.03;2057.11;195.65;5850;660;0;1864.27;0;1803;0
501083704;1;5025;1;2;73;1394;170;2;1;40;7;5;2;78196.7;69196.7;85825.8;23862.75;7503.2;9855;4536;0;22602.85;11100;6366;0
501083705;1;5025;1;2;73;1394;170;2;1;64;9;5;5;87590.12;79622.91;45015.25;5207.06;10183.61;18300;909;0;5314.28;0;5101.3;0
501083706;1;5025;1;2;73;1394;170;3;2;78;6;2;2;20729.49;0;15598.63;4255.64;0;6081;1083;0;2699.99;0;1479;0
501112502;1;5025;1;4;75;1395;381;2;1;73;11;2;2;103932.3;0;59710.64;9783.52;0;6136;1045.14;3815.21;10284.58;4474.75;24171.44;0
501112504;1;5025;1;4;75;1395;381;3;2;25;6;6;2;42017.86;31793.47;31739.59;15962;684.76;3292.73;2215.13;205.42;5123.48;435.48;3820.59;0
501112505;1;5025;1;4;75;1395;381;2;1;65;11;2;1;128780.13;104673.9;62804.83;30336.26;0;14205.25;4293.82;0;5463.87;2107.17;1996.29;4402.17
501123501;1;5025;1;3;74;1396;251;2;1;46;10;2;1;86331.51;86331.51;64229.37;21309.29;6006.49;18967.74;1899.69;0;8167.74;0;7878.42;0
501123503;1;5025;1;3;74;1396;251;1;2;80;3;1;1;47565.55;0;20363.31;8340.31;821.73;2865;801.27;0;3472.25;0;4062.75;0
501123504;1;5025;1;3;74;1396;251;3;1;65;6;4;1;17545.58;0;12407.54;5483.48;1498.65;2200;807.07;0;580.64;0;1837.7;0
501131601;1;5025;1;2;73;1397;213;2;1;60;4;3;1;4573.77;0;33128.46;18397.32;0;3729;1104;8002.14;1290;0;606;0
501131603;1;5025;1;2;73;1397;213;1;2;54;3;1;1;6339.33;0;10618.58;7054.85;0;1051.5;1113;79.23;0;555;765;0
501131605;1;5025;1;2;73;1397;213;3;2;64;3;5;3;35889.33;6248.36;49344.83;10338.32;0;7515;2031;4206.51;4590;15450;5214;0
501131606;1;5025;1;2;73;1397;213;3;1;57;6;4;2;95201.13;90786.85;23070.12;11283.12;0;1434;2448;0;1200;0;3705;3000
501142803;1;5025;1;3;74;1398;209;1;1;62;5;1;1;30763.68;0;10790.95;4924.2;586.95;2082;798;0;0;684;1224;491.8
501142804;1;5025;1;3;74;1398;209;1;1;54;3;1;1;37752.2;14065.57;18915.82;3869.91;1173.91;3450;1329;0;6000;1200;1893;0
501142805;1;5025;1;3;74;1398;209;3;2;58;4;4;2;44365.49;39865.49;14756.47;4898.47;0;2400;1302;0;3600;975;1581;0
501142806;1;5025;1;3;74;1398;209;3;1;55;10;6;2;53631.12;39836.05;49215.12;17948.27;0;5310;1398;1956.51;7200;11145;3765.54;491.8
501143402;1;5025;1;3;74;1399;197;2;1;75;11;2;2;177309.73;117635.84;89398.76;16546.95;0;9870.96;16368.33;1124.99;18749.07;4500;21749.33;489.13
501143404;1;5025;1;3;74;1399;197;1;1;59;3;1;1;9792.05;6163.04;10758.81;7483.76;352.17;2016;377.39;0;15.65;0;513.84;0
501143405;1;5025;1;3;74;1399;197;1;2;45;10;1;1;47560.02;12105.97;35584.19;7238.48;1150.43;6300;9438.32;1369.54;3991.39;3445.43;2650.6;0
501143406;1;5025;1;3;74;1399;197;3;1;30;6;5;5;30556.41;12521.72;25578.86;16585.49;0;2775;1143.82;293.47;1107.3;0;3673.78;0
501169902;1;5025;1;3;74;1400;236;2;2;31;8;3;2;44496.28;44496.28;39426.94;18501.22;4617.32;5569.35;3849.62;0;1800;1271.73;3817.7;0
501169904;1;5025;1;3;74;1400;236;2;1;51;6;4;4;84500.39;74812.46;118972.47;52165.56;293.46;5839.64;5550.92;4465.75;31662.4;978.26;13346.08;4670.4
501169906;1;5025;1;3;74;1400;236;3;1;57;3;6;5;100747.73;84066.82;75711.57;19156.96;1545.62;17351.61;6160.47;665.2;13152.4;9504.9;6022.24;2152.17
501185301;1;5025;1;3;74;1401;248;3;2;77;3;4;4;103058.48;5380.43;157164.62;28723.34;3805.39;7538.06;10350.82;469.56;85218.4;9410.86;4434.31;7213.88
501185303;1;5025;1;3;74;1401;248;1;1;70;3;1;1;17967.2;0;9318.92;6100.58;0;1490;554.49;0;0;660;513.85;0
501185304;1;5025;1;3;74;1401;248;1;1;78;4;1;1;17514.01;0;10785.94;7406.5;0;964;229.33;0;1161.29;900;124.82;0
501185305;1;5025;1;3;74;1401;248;1;2;55;3;1;1;16846.67;1345.1;12916.1;7289.92;97.82;1630;522.56;0;1866.34;0;1509.46;0
501197601;1;5025;1;3;74;1402;279;2;2;57;9;3;3;143337.06;31177.9;37801.63;6221.49;391.3;9118.5;4148.8;156.52;9063.33;0;6481.7;2219.99
501197602;1;5025;1;3;74;1402;279;1;2;66;6;1;1;16752.54;0;8444.47;2558.54;0;3070.5;0;205.43;2340;0;270;0
501197603;1;5025;1;3;74;1402;279;3;1;67;11;6;2;115732.47;100732.47;50146.23;14500.16;5889.07;2820;3639;0;8940;8400;5958;0
501197604;1;5025;1;3;74;1402;279;2;2;31;7;4;1;9602.25;2114.75;9253.71;5793.09;195.65;1260;777;19.56;450;0;758.41;0
501197605;1;5025;1;3;74;1402;279;3;2;66;6;4;3;50832.72;35980.27;14442.47;5660.65;117.39;1941;864;879.43;1590;0;3390;0
501199001;1;5025;1;3;74;1403;275;3;2;64;4;4;2;54010.69;21854.32;27892.16;3702.76;0;6210.08;6506.69;1027.17;6492.51;0;2730.13;1222.82
501199002;1;5025;1;3;74;1403;275;2;1;64;6;2;1;36773.57;14576.08;11431.11;2828.5;0;2763.87;1187.38;39.13;2612.9;600;1399.33;0
501199003;1;5025;1;3;74;1403;275;1;1;56;6;1;1;40845.34;35461.94;14449.26;6801.36;0;2520;934.83;0;2250.96;0;963.85;978.26
501199004;1;5025;1;3;74;1403;275;1;2;55;4;1;1;22945.52;0;8403.17;2725.69;401.07;1900;955.14;0;1550.32;0;870.95;0
501199006;1;5025;1;3;74;1403;275;2;2;56;4;3;2;75262.96;69456.51;25353.13;9295.61;5233.68;2536.29;2685.57;919.54;1576.03;0;3106.41;0
501209803;1;5025;1;4;75;1404;459;3;2;76;4;2;2;147442.59;0;79774.35;16310.45;0;7670;10018.3;13715.18;14152.86;780;6799.7;10327.86
501209805;1;5025;1;4;75;1404;459;2;1;64;10;2;1;121819.67;100819.67;32817.65;5695.62;0;8585;1239;156.52;10734;0;2719;3688.51
501212202;1;5025;1;4;75;1405;374;1;1;66;8;1;1;24470.04;12857.14;15337.3;7315.57;606.51;2136.29;2081.56;224.99;975;0;1997.38;0
501212203;1;5025;1;4;75;1405;374;3;1;74;10;6;4;175959.69;83076.9;38467.04;22242.69;0;3006.96;2647.71;273.9;7906.45;0;2389.33;0
501212204;1;5025;1;4;75;1405;374;3;1;58;10;3;2;178540.39;100137.35;80381.39;19330.52;0;17700;4462.19;1178.8;24822.58;0;12887.3;0
501212205;1;5025;1;4;75;1405;374;2;1;54;7;3;2;56159.85;23587.9;25129.01;10131.28;0;2821.79;2845.1;709.22;4551.34;900;3170.28;0
501213701;1;5025;1;3;74;1406;289;3;2;75;4;5;3;185572.09;169795.05;87406.25;11437.03;626.08;12440;8108.82;293.47;6885.24;20990.16;2773;23852.45
501213702;1;5025;1;3;74;1406;289;3;2;73;4;4;2;27960.32;13107.87;6950.54;1388.54;0;3420;375;0;1167;600;0;0
501213703;1;5025;1;3;74;1406;289;2;1;56;6;2;2;162649.66;4510.32;89834.18;18615.73;743.46;10737;3054.71;822.71;13275.68;3393.44;38881.62;309.83
501224401;1;5025;1;3;74;1407;341;2;1;68;10;2;1;67247.53;0;39380.48;9938.46;0;12840;5440.6;0;9643.06;0;1518.36;0
501224403;1;5025;1;3;74;1407;341;3;2;52;5;2;2;38117.44;0;35560.33;6775.63;0;5380.64;8181.42;1369.56;10479.69;0;3373.39;0
501224405;1;5025;1;3;74;1407;341;2;1;48;10;6;2;19442.92;15529.88;19558.68;5361.34;0;11099.99;272.89;146.73;2361.29;0;316.44;0
501224406;1;5025;1;3;74;1407;341;3;1;34;10;2;2;109233.83;94646.73;59021.94;32254.68;48.91;2826.12;7894.62;404.02;5965.2;2624.88;6553.52;449.99
501229501;1;5025;1;3;74;1408;266;2;1;64;10;2;2;174038.91;9880.43;81124.95;14451.37;733.69;5040;2370.77;880.43;33450.65;171.19;2965.85;21061
501229502;1;5025;1;3;74;1408;266;2;1;39;5;5;1;49195.98;42847.79;26242.49;13061.21;244.55;1915.64;3635.3;57.7;5557.6;48.91;1721.58;0
501229505;1;5025;1;3;74;1408;266;5;1;30;10;2;2;173592.25;173592.25;53412.6;18295.6;3913.03;10878.96;10723.81;0;1284.78;1746.13;3275.77;3294.52
501229506;1;5025;1;3;74;1408;266;3;2;51;8;5;2;36717.05;36717.05;41864.13;15445.09;0;15343.54;792.53;0;6846.44;402.81;2862.53;171.19
501240601;1;5025;1;2;73;1409;331;1;2;56;4;1;1;17303.01;9277.85;9730.27;3657.73;0;2265;1065;264.12;1401.42;642;435;0
501240602;1;5025;1;2;73;1409;331;2;1;52;6;4;4;46260.93;38047.83;24944.55;9712.13;481.28;4275;1431;833.44;3120;30;690;4371.7
501240603;1;5025;1;2;73;1409;331;1;2;61;4;1;1;17110.53;0;8405.63;3201.35;0;2385;831;220.1;600;0;519;649.18
501240604;1;5025;1;2;73;1409;331;2;1;48;6;4;2;71033.93;60319.65;27656.71;11370.69;1418.44;2476.5;1143;821.71;6240;46.72;2505.16;1634.49
501240605;1;5025;1;2;73;1409;331;3;1;67;8;3;2;40810.67;0;25930.52;9469.21;0;6062.5;681;1447.81;3900;2100;770;1500
501240605;2;5025;1;2;73;1409;331;2;1;36;6;4;2;40442.22;35479.38;46828.43;6782.05;489.12;3600;1275;57.71;29064.57;630.98;2829;2100
501240606;1;5025;1;2;73;1409;331;3;1;37;6;6;4;35793.42;28475.4;26497.76;13007.13;753.25;2375;2580;342.38;3000;2910;930;600
501241801;1;5025;1;3;74;1410;320;3;2;47;10;2;2;48098.34;30245.89;26337.49;14155.49;0;2585;1359;0;6267;945;1026;0
501241802;1;5025;1;3;74;1410;320;1;1;76;4;1;1;48550.8;0;29527.63;4448.5;0;2220;14187;6698.13;300;0;1674;0
501241804;1;5025;1;3;74;1410;320;2;1;25;6;4;2;30354.08;26754.08;27671.45;14528.45;0;3570;1749;0;4962;0;2862;0
501241806;1;5025;1;3;74;1410;320;2;1;63;6;2;1;31057.37;0;20639.21;6094.21;0;3955;2199;0;4800;1170;2421;0
501254401;1;5025;1;3;74;1411;281;1;1;40;6;1;1;35594.46;29788.01;25613.56;10999.21;880.42;2401.61;2625.86;342.38;4103.22;0;4260.86;0
501254403;1;5025;1;3;74;1411;281;3;1;80;6;4;4;67140.46;12521.73;48888.43;24132.68;0;3388.54;2424.15;1046.73;13739.92;0;4156.41;0
501254405;1;5025;1;3;74;1411;281;2;1;47;6;5;1;113026.98;0;111465.72;17935.62;0;3561.29;3045.45;1565.2;16496.62;63870.95;4990.59;0
501254406;1;5025;1;3;74;1411;281;2;1;78;4;2;2;34237.45;0;15120.66;5824.18;0;2075.96;1689.64;0;3042.85;0;2488.03;0
501263903;1;5025;1;3;74;1412;300;2;1;41;6;5;1;30116.21;24309.76;17871.5;5226.36;342.37;2530.64;1918.96;0;3962.9;0;3890.27;0
501263904;1;5025;1;3;74;1412;300;2;2;36;6;5;5;17500.11;978.26;18504.79;6081.34;0;8653.2;641.59;0;2150.32;0;978.34;0
501263905;1;5025;1;3;74;1412;300;2;1;32;6;4;1;34573.62;29347.82;29601.12;17087.01;1291.29;2800.64;2369;0;3541.93;0;2511.25;0
501263906;1;5025;1;3;74;1412;300;2;1;54;6;4;3;76932.29;71706.49;26535.3;10908.21;547.82;3450;2752.21;0;6325.16;0;2551.9;0
501269302;1;5025;1;3;74;1413;307;2;2;65;4;3;3;71352.57;58534.21;16218.17;6441.32;0;2503.79;2368.34;0;2245.77;660;1998.95;0
501269303;1;5025;1;3;74;1413;307;2;1;73;6;2;2;40908.25;0;6009.74;848.56;0;1485;1341.25;73.36;1451.6;0;809.97;0
501269304;1;5025;1;3;74;1413;307;2;1;34;8;5;1;47810.11;44906.89;89370.72;3972.79;0;3570.96;10170.43;15935.84;6815.8;7607.07;25645.66;15652.17
501269305;1;5025;1;3;74;1413;307;2;1;31;10;4;1;32831.69;29347.82;14187.33;3265.65;0;1335.48;1303.48;2597.27;4193.22;0;1492.23;0
501269306;1;5025;1;3;74;1413;307;2;1;53;6;5;1;53676.51;33603.25;27831.81;12252.66;342.38;2811.29;2512.26;0;7079.71;0;2833.51;0
501276001;1;5025;1;2;73;1414;226;3;1;48;10;8;5;139059.77;105467.57;51831.24;8189.92;2983.65;7460;6011.79;215.21;5629.12;19161.27;2180.28;0
501276003;1;5025;1;2;73;1414;226;2;1;39;8;5;2;84561.24;78754.79;41178.01;9488.46;4206.48;3501.61;10864.05;0;4971.01;0;8146.4;0
501276005;1;5025;1;2;73;1414;226;2;2;45;4;3;2;77969.48;53102.73;59009.57;23529.62;2181.49;3144.11;5282.45;0;4374.18;750;11677.08;8070.64
501276006;1;5025;1;2;73;1414;226;2;1;56;5;4;2;55975.43;48717.37;40140.87;11783.41;978.26;3482.58;2438.65;103.69;4737.09;13935.48;2681.71;0
501284201;1;5025;1;3;74;1415;282;1;1;78;1;1;1;38249.19;0;2400.45;0;0;1324;351.27;34.23;580.64;0;110.31;0
501284202;1;5025;1;3;74;1415;282;2;1;27;6;4;3;52620.72;34020.96;31200.16;15287.04;1203.25;4650;1535.78;117.39;6127.71;0;2278.99;0
501284203;1;5025;1;3;74;1415;282;3;2;71;3;3;2;51548.2;34615.38;53172.17;12792.73;655.43;2397.14;571.9;313.03;4926.18;29175.82;2339.94;0
501284204;1;5025;1;3;74;1415;282;2;2;28;4;3;3;10483.51;989.01;9527.56;1427.11;0;5830.15;130.64;0;1750.64;0;389.02;0
501284205;1;5025;1;3;74;1415;282;3;1;65;4;4;3;29200;18367.16;17415.34;4482.98;0;8832.38;766.43;244.55;1916.12;0;1172.88;0
501303701;1;5025;1;2;73;1416;263;1;2;62;4;1;1;30911.17;30911.17;17497.4;8485.55;371.73;5229;1491;264.12;600;0;1056;0
501303703;1;5025;1;2;73;1416;263;2;1;34;6;4;1;64895.08;61895.08;49413.91;18411.28;2357.59;2040;3330;3810.32;9550.32;3575.4;6339;0
501303705;1;5025;1;2;73;1416;263;3;1;62;3;6;1;35508.19;0;43722.7;25545.7;0;4900;1620;0;8640;900;2117;0
501303706;1;5025;1;2;73;1416;263;2;1;45;8;4;4;80054.12;73168.88;43850.23;18991.09;391.3;3590;2427;0;16212.84;0;2238;0
501324501;1;5025;1;2;73;1417;298;2;1;62;4;4;3;40025.99;34219.54;40252.51;17858.41;0;2425;2041.5;12492.33;4546.59;0;888.68;0
501324502;1;5025;1;2;73;1417;298;2;1;49;6;5;3;43078.12;37069.72;36548.32;13149.14;195.65;3060.48;1230.92;117.39;8967.35;7722.58;2104.81;0
501324503;1;5025;1;2;73;1417;298;2;1;35;6;5;4;48963.48;44021.71;54434.11;12443.05;124.23;7377.58;3120.91;102.71;10457.39;15579.57;5228.67;0
501324505;1;5025;1;2;73;1417;298;2;1;31;6;6;3;72254.78;66008.13;43994.96;10555.6;1173.9;15454.83;3331.41;415.75;7977.09;2322.56;2763.82;0
501324506;1;5025;1;2;73;1417;298;2;1;32;5;7;5;31941.75;25826.08;40376.52;10877.02;586.94;2630.8;5989.43;2054.34;11729.03;0;5928.32;580.64
501325601;1;5025;1;3;74;1418;261;1;1;35;5;1;1;23772.31;22690.35;24307.86;9809.86;0;7200;954;0;2999.99;2459.01;885;0
501325602;1;5025;1;3;74;1418;261;2;1;49;5;3;1;27713.1;23213.1;20461.19;7868.47;0;2940;1860;391.3;5871.42;0;1530;0
501325603;1;5025;1;3;74;1418;261;2;1;66;1;3;2;10927.86;3934.42;10973.81;2069.95;0;1530;1746;635.86;3900;0;1092;0
501325604;1;5025;1;3;74;1418;261;1;1;62;6;1;1;29508.19;0;31211.96;22319.96;0;5100;825;0;2400;0;567;0
501325606;1;5025;1;3;74;1418;261;2;1;60;4;2;1;7780.32;4180.32;13479.5;3715.64;0;2070;1965;117.39;2400;0;900;2311.47
501342801;1;5025;1;2;73;1419;243;2;1;42;5;3;1;29950.81;29950.81;42244.85;24068.46;694.54;7200;2394;246.51;3000;442.62;4002;196.72
501342802;1;5025;1;2;73;1419;243;3;1;45;6;3;3;59975.39;47901.62;30593.41;10491.25;586.95;1350;1159.08;0;14095.42;750;1410.71;750
501342803;1;5025;1;2;73;1419;243;2;1;42;10;5;4;72835.05;65335.05;39489.82;6364.18;4801.26;6625;1505.9;64.56;14409.83;2504.01;2920;295.08
501342804;1;5025;1;2;73;1419;243;2;1;44;6;2;2;65669.17;64534.4;46802.08;25418.43;0;6714;2253;4363.03;6382.62;0;1671;0
501342806;1;5025;1;2;73;1419;243;3;1;60;3;4;3;129108.17;122370.47;160864.73;22769.87;10105.39;5430;10506.62;24260.85;81060;5100;1632;0
501344401;1;5025;1;2;73;1420;270;2;1;33;10;5;3;53854.5;35266.28;51731.38;22264.85;2832;1920.96;1202.24;1154.32;15772.07;3629.02;2955.92;0
501344402;1;5025;1;2;73;1420;270;2;1;47;6;3;2;165865.68;156130.42;81177.19;11674.2;3639.07;8878.11;9747.25;3815.19;25254.69;1956.52;7502.49;8709.67
501344403;1;5025;1;2;73;1420;270;3;1;49;6;6;4;57441.22;54538;27925.65;6888.74;195.64;6415.16;4264.09;1672.8;3971.87;870.96;3123.81;522.58
501344404;1;5025;1;2;73;1420;270;2;2;74;3;2;1;17793.6;0;11830.81;7547.01;0;930;522.57;1858.68;0;0;972.55;0
501344405;1;5025;1;2;73;1420;270;2;2;34;7;3;1;19104.18;0;15807.86;5477.04;0;1689.48;3285.13;55.76;1526.32;2090.3;1683.83;0
501344406;1;5025;1;2;73;1420;270;2;2;37;7;5;3;60639.74;20641.29;47585.8;5927.07;1888.02;8200.64;2239.84;371.73;11661.36;3483.85;6700.39;7112.9
501375902;1;5025;1;3;74;1421;289;2;2;40;4;5;1;88885.34;73124.98;29434.89;12805.64;195.65;5563.25;2928.02;293.47;4511.04;1189.3;1948.52;0
